INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
57,T,230513,142854,52.8352001N,1.3120902W,71,0.3,176
58,T,230513,142854,52.8352003N,1.3120906W,71,0.3,176
59,T,230513,142854,52.8352001N,1.3120906W,71,0.3,176
60,T,230513,142854,52.8352003N,1.3120906W,71,0.3,176
61,T,230513,142854,52.8352001N,1.3120906W,71,0.3,176
62,T,230513,142855,52.8352001N,1.3120902W,71,0.3,176
63,T,230513,142855,52.8352004N,1.3120906W,71,0.3,176
64,T,230513,142855,52.8352003N,1.3120906W,71,0.3,176
65,T,230513,142855,52.8352003N,1.3120906W,71,0.3,176
66,T,230513,142855,52.8352003N,1.3120906W,71,0.3,176
67,T,230513,142856,52.8352001N,1.3120902W,71,0.5,176
68,T,230513,142856,52.8352004N,1.3120906W,71,0.5,176
69,T,230513,142856,52.8352003N,1.3120905W,71,0.5,176
70,T,230513,142856,52.8352004N,1.3120906W,71,0.5,176
71,T,230513,142856,52.8352003N,1.3120905W,71,0.5,176
72,T,230513,142857,52.8352001N,1.3120902W,71,0.1,176
73,T,230513,142857,52.8352003N,1.3120906W,71,0.1,176
74,T,230513,142857,52.8352003N,1.3120906W,71,0.1,176
75,T,230513,142857,52.8352003N,1.3120906W,71,0.1,176
76,T,230513,142857,52.8352003N,1.3120906W,71,0.1,176
77,T,230513,142858,52.8352001N,1.3120902W,71,0.3,176
78,T,230513,142858,52.8352001N,1.3120905W,71,0.3,176
79,T,230513,142858,52.8352003N,1.3120906W,71,0.3,176
80,T,230513,142858,52.8352004N,1.3120906W,71,0.3,176
81,T,230513,142858,52.8352003N,1.3120906W,71,0.3,176
82,T,230513,142859,52.8352001N,1.3120902W,71,0.5,176
83,T,230513,142859,52.8352003N,1.3120906W,71,0.5,176
84,T,230513,142859,52.8352003N,1.3120906W,71,0.5,176
85,T,230513,142859,52.8352003N,1.3120906W,71,0.5,176
86,T,230513,142859,52.8352003N,1.3120906W,71,0.5,176
87,T,230513,142900,52.8352001N,1.3120902W,71,0.3,176
88,T,230513,142900,52.8352001N,1.3120906W,71,0.3,176
89,T,230513,142900,52.8352001N,1.3120906W,71,0.3,176
90,T,230513,142900,52.8352001N,1.3120906W,71,0.3,176
91,T,230513,142900,52.8352000N,1.3120906W,71,0.3,176
92,T,230513,142901,52.8352001N,1.3120902W,71,0.3,176
93,T,230513,142901,52.8352003N,1.3120905W,71,0.3,176
94,T,230513,142901,52.8352003N,1.3120906W,71,0.3,176
95,T,230513,142901,52.8352003N,1.3120906W,71,0.3,176
96,T,230513,142901,52.8352004N,1.3120906W,71,0.3,176
97,T,230513,142902,52.8352001N,1.3120902W,71,0.3,176
98,T,230513,142902,52.8352003N,1.3120905W,71,0.3,176
99,T,230513,142902,52.8352003N,1.3120906W,71,0.3,176
100,T,230513,142902,52.8352003N,1.3120905W,71,0.3,176
101,T,230513,142902,52.8352003N,1.3120906W,71,0.3,176
102,T,230513,142903,52.8352001N,1.3120902W,71,0.3,176
103,T,230513,142903,52.8352003N,1.3120906W,71,0.3,176
104,T,230513,142903,52.8352003N,1.3120906W,71,0.3,176
105,T,230513,142903,52.8352001N,1.3120906W,71,0.3,176
106,T,230513,142903,52.8352001N,1.3120905W,71,0.3,176
107,T,230513,142904,52.8352001N,1.3120902W,71,0.3,176
108,T,230513,142904,52.8352003N,1.3120906W,71,0.3,176
109,T,230513,142904,52.8352003N,1.3120906W,71,0.3,176
110,T,230513,142904,52.8352003N,1.3120906W,71,0.3,176
111,T,230513,142904,52.8352003N,1.3120906W,71,0.3,176
112,T,230513,142905,52.8352001N,1.3120902W,71,0.3,176
113,T,230513,142905,52.8352003N,1.3120906W,71,0.3,176
114,T,230513,142905,52.8352003N,1.3120906W,71,0.3,176
115,T,230513,142905,52.8352001N,1.3120906W,71,0.3,176
116,T,230513,142905,52.8352001N,1.3120906W,71,0.3,176
117,T,230513,142906,52.8352001N,1.3120902W,71,0.3,176
118,T,230513,142906,52.8352003N,1.3120906W,71,0.3,176
119,T,230513,142906,52.8352003N,1.3120906W,71,0.3,176
120,T,230513,142906,52.8352001N,1.3120906W,71,0.3,176
121,T,230513,142906,52.8352003N,1.3120906W,71,0.3,176
122,T,230513,142907,52.8352001N,1.3120902W,71,0.5,176
123,T,230513,142907,52.8352004N,1.3120906W,71,0.5,176
124,T,230513,142907,52.8352003N,1.3120907W,71,0.5,176
125,T,230513,142907,52.8352003N,1.3120906W,71,0.5,176
126,T,230513,142907,52.8352003N,1.3120906W,71,0.5,176
127,T,230513,142908,52.8352001N,1.3120902W,71,0.3,176
128,T,230513,142908,52.8352001N,1.3120905W,71,0.3,176
129,T,230513,142908,52.8352001N,1.3120906W,71,0.3,176
130,T,230513,142908,52.8352001N,1.3120906W,71,0.3,176
131,T,230513,142908,52.8352001N,1.3120906W,71,0.3,176
132,T,230513,142909,52.8352001N,1.3120902W,71,0.3,176
133,T,230513,142909,52.8352001N,1.3120905W,71,0.3,176
134,T,230513,142909,52.8352001N,1.3120906W,71,0.3,176
135,T,230513,142909,52.8352001N,1.3120906W,71,0.3,176
136,T,230513,142909,52.8352001N,1.3120906W,71,0.3,176
137,T,230513,142910,52.8352001N,1.3120902W,71,0.1,176
138,T,230513,142910,52.8352003N,1.3120906W,71,0.1,176
139,T,230513,142910,52.8352001N,1.3120906W,71,0.1,176
140,T,230513,142910,52.8352001N,1.3120906W,71,0.1,176
141,T,230513,142910,52.8352001N,1.3120906W,71,0.1,176
142,T,230513,142911,52.8352001N,1.3120902W,71,0.3,176
143,T,230513,142911,52.8352001N,1.3120906W,71,0.3,176
144,T,230513,142911,52.8352001N,1.3120906W,71,0.3,176
145,T,230513,142911,52.8352001N,1.3120906W,71,0.3,176
146,T,230513,142911,52.8352000N,1.3120905W,71,0.3,176
147,T,230513,142912,52.8352001N,1.3120902W,71,0.3,176
148,T,230513,142912,52.8352001N,1.3120907W,71,0.3,176
149,T,230513,142912,52.8352001N,1.3120906W,71,0.3,176
150,T,230513,142912,52.8352001N,1.3120906W,71,0.3,176
151,T,230513,142912,52.8352001N,1.3120906W,71,0.3,176
152,T,230513,142913,52.8352001N,1.3120902W,71,0.3,176
153,T,230513,142913,52.8352001N,1.3120906W,71,0.3,176
154,T,230513,142913,52.8352001N,1.3120906W,71,0.3,176
155,T,230513,142913,52.8352001N,1.3120906W,71,0.3,176
156,T,230513,142913,52.8352001N,1.3120906W,71,0.3,176
157,T,230513,142914,52.8352001N,1.3120902W,71,0.3,176
158,T,230513,142914,52.8352001N,1.3120906W,71,0.3,176
159,T,230513,142914,52.8352001N,1.3120906W,71,0.3,176
160,T,230513,142914,52.8352001N,1.3120906W,71,0.3,176
161,T,230513,142914,52.8352001N,1.3120906W,71,0.3,176
162,T,230513,142915,52.8352001N,1.3120902W,71,0.3,176
163,T,230513,142915,52.8352001N,1.3120906W,71,0.3,176
164,T,230513,142915,52.8352001N,1.3120905W,71,0.3,176
165,T,230513,142915,52.8352003N,1.3120906W,71,0.3,176
166,T,230513,142915,52.8352003N,1.3120906W,71,0.3,176
167,T,230513,142916,52.8352001N,1.3120902W,71,0.3,176
168,T,230513,142916,52.8352001N,1.3120906W,71,0.3,176
169,T,230513,142916,52.8352001N,1.3120906W,71,0.3,176
170,T,230513,142916,52.8352003N,1.3120906W,71,0.3,176
171,T,230513,142916,52.8352001N,1.3120906W,71,0.3,176
172,T,230513,142917,52.8352001N,1.3120902W,71,0.5,176
173,T,230513,142917,52.8352003N,1.3120906W,71,0.5,176
174,T,230513,142917,52.8352003N,1.3120907W,71,0.5,176
175,T,230513,142917,52.8352001N,1.3120906W,71,0.5,176
176,T,230513,142917,52.8352003N,1.3120906W,71,0.5,176
177,T,230513,142918,52.8352001N,1.3120902W,71,0.3,176
178,T,230513,142918,52.8352001N,1.3120905W,71,0.3,176
179,T,230513,142918,52.8352001N,1.3120905W,71,0.3,176
180,T,230513,142918,52.8352001N,1.3120906W,71,0.3,176
181,T,230513,142918,52.8352001N,1.3120906W,71,0.3,176
182,T,230513,142919,52.8352001N,1.3120902W,71,0.7,176
183,T,230513,142919,52.8352003N,1.3120907W,71,0.7,176
184,T,230513,142919,52.8352003N,1.3120906W,71,0.7,176
185,T,230513,142919,52.8352003N,1.3120906W,71,0.7,176
186,T,230513,142919,52.8352001N,1.3120906W,71,0.7,176
187,T,230513,142920,52.8352001N,1.3120902W,71,0.1,176
188,T,230513,142920,52.8352001N,1.3120905W,71,0.1,176
189,T,230513,142920,52.8352003N,1.3120906W,71,0.1,176
190,T,230513,142920,52.8352003N,1.3120907W,71,0.1,176
191,T,230513,142920,52.8352003N,1.3120906W,71,0.1,176
192,T,230513,142921,52.8352001N,1.3120902W,71,0.3,176
193,T,230513,142921,52.8352001N,1.3120905W,71,0.3,176
194,T,230513,142921,52.8352001N,1.3120906W,71,0.3,176
195,T,230513,142921,52.8352003N,1.3120906W,71,0.3,176
196,T,230513,142921,52.8352003N,1.3120906W,71,0.3,176
197,T,230513,142922,52.8352001N,1.3120902W,71,0.3,176
198,T,230513,142922,52.8352001N,1.3120906W,71,0.3,176
199,T,230513,142922,52.8352003N,1.3120906W,71,0.3,176
200,T,230513,142922,52.8352003N,1.3120906W,71,0.3,176
201,T,230513,142922,52.8352001N,1.3120906W,71,0.3,176
202,T,230513,142923,52.8352001N,1.3120902W,71,0.1,176
203,T,230513,142923,52.8352001N,1.3120905W,71,0.1,176
204,T,230513,142923,52.8352001N,1.3120905W,71,0.1,176
205,T,230513,142923,52.8352001N,1.3120905W,71,0.1,176
206,T,230513,142923,52.8352001N,1.3120905W,71,0.1,176
207,T,230513,142924,52.8352001N,1.3120902W,71,0.3,176
208,T,230513,142924,52.8352001N,1.3120906W,71,0.3,176
209,T,230513,142924,52.8352003N,1.3120906W,71,0.3,176
210,T,230513,142924,52.8352003N,1.3120907W,71,0.3,176
211,T,230513,142924,52.8352003N,1.3120907W,71,0.3,176
212,T,230513,142925,52.8352001N,1.3120902W,71,0.1,176
213,T,230513,142925,52.8352000N,1.3120905W,71,0.1,176
214,T,230513,142925,52.8352001N,1.3120906W,71,0.1,176
215,T,230513,142925,52.8352003N,1.3120906W,71,0.1,176
216,T,230513,142925,52.8352003N,1.3120906W,71,0.1,176
217,T,230513,142926,52.8352001N,1.3120902W,71,0.3,176
218,T,230513,142926,52.8352001N,1.3120905W,71,0.3,176
219,T,230513,142926,52.8352001N,1.3120906W,71,0.3,176
220,T,230513,142926,52.8352001N,1.3120906W,71,0.3,176
221,T,230513,142926,52.8352003N,1.3120906W,71,0.3,176
222,T,230513,142927,52.8352001N,1.3120902W,71,0.3,176
223,T,230513,142927,52.8352001N,1.3120905W,71,0.3,176
224,T,230513,142927,52.8352001N,1.3120905W,71,0.3,176
225,T,230513,142927,52.8352001N,1.3120906W,71,0.3,176
226,T,230513,142927,52.8352001N,1.3120906W,71,0.3,176
227,T,230513,142928,52.8352001N,1.3120902W,71,0.3,176
228,T,230513,142928,52.8352001N,1.3120906W,71,0.3,176
229,T,230513,142928,52.8352001N,1.3120906W,71,0.3,176
230,T,230513,142928,52.8352001N,1.3120906W,71,0.3,176
231,T,230513,142928,52.8352001N,1.3120905W,71,0.3,176
232,T,230513,142929,52.8352001N,1.3120902W,71,0.1,176
233,T,230513,142929,52.8352003N,1.3120905W,71,0.1,176
234,T,230513,142929,52.8352003N,1.3120906W,71,0.1,176
235,T,230513,142929,52.8352001N,1.3120906W,71,0.1,176
236,T,230513,142929,52.8352001N,1.3120905W,71,0.1,176
237,T,230513,142930,52.8352001N,1.3120902W,71,0.3,176
238,T,230513,142930,52.8352003N,1.3120906W,71,0.3,176
239,T,230513,142930,52.8352003N,1.3120906W,71,0.3,176
240,T,230513,142930,52.8352003N,1.3120905W,71,0.3,176
241,T,230513,142930,52.8352004N,1.3120905W,71,0.3,176
242,T,230513,142931,52.8352001N,1.3120902W,71,0.5,176
243,T,230513,142931,52.8352004N,1.3120907W,71,0.5,176
244,T,230513,142931,52.8352004N,1.3120907W,71,0.5,176
245,T,230513,142931,52.8352004N,1.3120907W,71,0.5,176
246,T,230513,142931,52.8352004N,1.3120907W,71,0.5,176
247,T,230513,142932,52.8352001N,1.3120902W,71,0.3,176
248,T,230513,142932,52.8352004N,1.3120906W,71,0.3,176
249,T,230513,142932,52.8352003N,1.3120906W,71,0.3,176
250,T,230513,142932,52.8352003N,1.3120906W,71,0.3,176
251,T,230513,142932,52.8352003N,1.3120906W,71,0.3,176
252,T,230513,142933,52.8352001N,1.3120902W,71,0.3,176
253,T,230513,142933,52.8352003N,1.3120906W,71,0.3,176
254,T,230513,142933,52.8352003N,1.3120906W,71,0.3,176
255,T,230513,142933,52.8352003N,1.3120907W,71,0.3,176
256,T,230513,142933,52.8352004N,1.3120906W,71,0.3,176
257,T,230513,142934,52.8352001N,1.3120902W,71,0.3,176
258,T,230513,142934,52.8352003N,1.3120905W,71,0.3,176
259,T,230513,142934,52.8352003N,1.3120906W,71,0.3,176
260,T,230513,142934,52.8352003N,1.3120905W,71,0.3,176
261,T,230513,142934,52.8352003N,1.3120907W,71,0.3,176
262,T,230513,142935,52.8352001N,1.3120902W,71,0.5,176
263,T,230513,142935,52.8352003N,1.3120906W,71,0.5,176
264,T,230513,142935,52.8352003N,1.3120906W,71,0.5,176
265,T,230513,142935,52.8352003N,1.3120906W,71,0.5,176
266,T,230513,142935,52.8352003N,1.3120907W,71,0.5,176
267,T,230513,142936,52.8352001N,1.3120902W,71,0.3,176
268,T,230513,142936,52.8352003N,1.3120907W,71,0.3,176
269,T,230513,142936,52.8352003N,1.3120906W,71,0.3,176
270,T,230513,142936,52.8352003N,1.3120906W,71,0.3,176
271,T,230513,142936,52.8352003N,1.3120906W,71,0.3,176
272,T,230513,142937,52.8352001N,1.3120902W,71,0.3,176
273,T,230513,142937,52.8352003N,1.3120907W,71,0.3,176
274,T,230513,142937,52.8352003N,1.3120906W,71,0.3,176
275,T,230513,142937,52.8352003N,1.3120906W,71,0.3,176
276,T,230513,142937,52.8352003N,1.3120906W,71,0.3,176
277,T,230513,142938,52.8352001N,1.3120902W,71,0.3,176
278,T,230513,142938,52.8352003N,1.3120906W,71,0.3,176
279,T,230513,142938,52.8352003N,1.3120906W,71,0.3,176
280,T,230513,142938,52.8352003N,1.3120906W,71,0.3,176
281,T,230513,142938,52.8352003N,1.3120906W,71,0.3,176
282,T,230513,142939,52.8352001N,1.3120902W,71,0.5,176
283,T,230513,142939,52.8352004N,1.3120907W,71,0.5,176
284,T,230513,142939,52.8352003N,1.3120907W,71,0.5,176
285,T,230513,142939,52.8352003N,1.3120907W,71,0.5,176
286,T,230513,142939,52.8352003N,1.3120907W,71,0.5,176
287,T,230513,142940,52.8352001N,1.3120902W,71,0.5,176
288,T,230513,142940,52.8352003N,1.3120907W,71,0.5,176
289,T,230513,142940,52.8352003N,1.3120906W,71,0.5,176
290,T,230513,142940,52.8352003N,1.3120906W,71,0.5,176
291,T,230513,142940,52.8352003N,1.3120907W,71,0.5,176
292,T,230513,142941,52.8352001N,1.3120902W,71,0.5,176
293,T,230513,142941,52.8352003N,1.3120906W,71,0.5,176
294,T,230513,142941,52.8352003N,1.3120906W,71,0.5,176
295,T,230513,142941,52.8352003N,1.3120907W,71,0.5,176
296,T,230513,142941,52.8352004N,1.3120907W,71,0.5,176
297,T,230513,142942,52.8352001N,1.3120902W,71,0.5,176
298,T,230513,142942,52.8352003N,1.3120907W,71,0.5,176
299,T,230513,142942,52.8352003N,1.3120906W,71,0.5,176
300,T,230513,142942,52.8352003N,1.3120906W,71,0.5,176
301,T,230513,142942,52.8352003N,1.3120906W,71,0.5,176
302,T,230513,142943,52.8352001N,1.3120902W,71,0.5,176
303,T,230513,142943,52.8352003N,1.3120906W,71,0.5,176
304,T,230513,142943,52.8352003N,1.3120906W,71,0.5,176
305,T,230513,142943,52.8352003N,1.3120906W,71,0.5,176
306,T,230513,142943,52.8352003N,1.3120906W,71,0.5,176
307,T,230513,142944,52.8352001N,1.3120902W,71,0.3,176
308,T,230513,142944,52.8352003N,1.3120905W,71,0.3,176
309,T,230513,142944,52.8352003N,1.3120906W,71,0.3,176
310,T,230513,142944,52.8352003N,1.3120905W,71,0.3,176
311,T,230513,142944,52.8352003N,1.3120906W,71,0.3,176
312,T,230513,142945,52.8352001N,1.3120902W,71,0.5,176
313,T,230513,142945,52.8352003N,1.3120906W,71,0.5,176
314,T,230513,142945,52.8352003N,1.3120906W,71,0.5,176
315,T,230513,142945,52.8352003N,1.3120906W,71,0.5,176
316,T,230513,142945,52.8352003N,1.3120907W,71,0.5,176
317,T,230513,142946,52.8352001N,1.3120902W,71,0.5,176
318,T,230513,142946,52.8352004N,1.3120907W,71,0.5,176
319,T,230513,142946,52.8352004N,1.3120907W,71,0.5,176
320,T,230513,142946,52.8352004N,1.3120907W,71,0.5,176
321,T,230513,142946,52.8352004N,1.3120907W,71,0.5,176
322,T,230513,142947,52.8352001N,1.3120902W,71,0.3,176
323,T,230513,142947,52.8352003N,1.3120906W,71,0.3,176
324,T,230513,142947,52.8352003N,1.3120906W,71,0.3,176
325,T,230513,142947,52.8352003N,1.3120906W,71,0.3,176
326,T,230513,142947,52.8352003N,1.3120906W,71,0.3,176
327,T,230513,142948,52.8352001N,1.3120902W,71,0.3,176
328,T,230513,142948,52.8352001N,1.3120902W,71,0.3,176
329,T,230513,142948,52.8352003N,1.3120906W,71,0.3,176
330,T,230513,142948,52.8352003N,1.3120906W,71,0.3,176
331,T,230513,142948,52.8352004N,1.3120906W,71,0.3,176
332,T,230513,142949,52.8352001N,1.3120902W,71,0.5,176
333,T,230513,142949,52.8352004N,1.3120906W,71,0.5,176
334,T,230513,142949,52.8352004N,1.3120906W,71,0.5,176
335,T,230513,142949,52.8352004N,1.3120907W,71,0.5,176
336,T,230513,142949,52.8352004N,1.3120907W,71,0.5,176
337,T,230513,142950,52.8352001N,1.3120902W,71,0.5,176
338,T,230513,142950,52.8352003N,1.3120906W,71,0.5,176
339,T,230513,142950,52.8352003N,1.3120906W,71,0.5,176
340,T,230513,142950,52.8352003N,1.3120906W,71,0.5,176
341,T,230513,142950,52.8352004N,1.3120907W,71,0.5,176
342,T,230513,142951,52.8352001N,1.3120902W,71,0.5,176
343,T,230513,142951,52.8352003N,1.3120906W,71,0.5,176
344,T,230513,142951,52.8352004N,1.3120906W,71,0.5,176
345,T,230513,142951,52.8352003N,1.3120905W,71,0.5,176
346,T,230513,142951,52.8352003N,1.3120906W,71,0.5,176
347,T,230513,142952,52.8352001N,1.3120902W,71,0.3,176
348,T,230513,142952,52.8352003N,1.3120906W,71,0.3,176
349,T,230513,142952,52.8352003N,1.3120905W,71,0.3,176
350,T,230513,142952,52.8352003N,1.3120906W,71,0.3,176
351,T,230513,142952,52.8352003N,1.3120906W,71,0.3,176
352,T,230513,142953,52.8352001N,1.3120902W,71,0.5,176
353,T,230513,142953,52.8352003N,1.3120907W,71,0.5,176
354,T,230513,142953,52.8352003N,1.3120906W,71,0.5,176
355,T,230513,142953,52.8352003N,1.3120906W,71,0.5,176
356,T,230513,142953,52.8352003N,1.3120906W,71,0.5,176
357,T,230513,142954,52.8352001N,1.3120902W,71,0.3,176
358,T,230513,142954,52.8352001N,1.3120906W,71,0.3,176
359,T,230513,142954,52.8352001N,1.3120906W,71,0.3,176
360,T,230513,142954,52.8352001N,1.3120906W,71,0.3,176
361,T,230513,142954,52.8352001N,1.3120906W,71,0.3,176
362,T,230513,142955,52.8352001N,1.3120902W,71,0.3,176
363,T,230513,142955,52.8352001N,1.3120907W,71,0.3,176
364,T,230513,142955,52.8352001N,1.3120906W,71,0.3,176
365,T,230513,142955,52.8352003N,1.3120906W,71,0.3,176
366,T,230513,142955,52.8352001N,1.3120906W,71,0.3,176
367,T,230513,142956,52.8352001N,1.3120902W,71,0.3,176
368,T,230513,142956,52.8352001N,1.3120905W,71,0.3,176
369,T,230513,142956,52.8352001N,1.3120905W,71,0.3,176
370,T,230513,142956,52.8352001N,1.3120905W,71,0.3,176
371,T,230513,142956,52.8352001N,1.3120906W,71,0.3,176
372,T,230513,142957,52.8352001N,1.3120902W,71,0.3,176
373,T,230513,142957,52.8352001N,1.3120905W,71,0.3,176
374,T,230513,142957,52.8352001N,1.3120905W,71,0.3,176
375,T,230513,142957,52.8352001N,1.3120906W,71,0.3,176
376,T,230513,142957,52.8352001N,1.3120906W,71,0.3,176
377,T,230513,142958,52.8352001N,1.3120902W,71,0.3,176
378,T,230513,142958,52.8352003N,1.3120906W,71,0.3,176
379,T,230513,142958,52.8352003N,1.3120906W,71,0.3,176
380,T,230513,142958,52.8352003N,1.3120907W,71,0.3,176
381,T,230513,142958,52.8352001N,1.3120905W,71,0.3,176
382,T,230513,142959,52.8352001N,1.3120902W,71,0.1,176
383,T,230513,142959,52.8352001N,1.3120906W,71,0.1,176
384,T,230513,142959,52.8352001N,1.3120907W,71,0.1,176
385,T,230513,142959,52.8352001N,1.3120906W,71,0.1,176
386,T,230513,142959,52.8352001N,1.3120906W,71,0.1,176
387,T,230513,143000,52.8352001N,1.3120902W,71,0.3,176
388,T,230513,143000,52.8352001N,1.3120905W,71,0.3,176
389,T,230513,143000,52.8352001N,1.3120906W,71,0.3,176
390,T,230513,143000,52.8352003N,1.3120906W,71,0.3,176
391,T,230513,143000,52.8352001N,1.3120906W,71,0.3,176
392,T,230513,143001,52.8352001N,1.3120902W,71,0.3,176
393,T,230513,143001,52.8352003N,1.3120906W,71,0.3,176
394,T,230513,143001,52.8352003N,1.3120907W,71,0.3,176
395,T,230513,143001,52.8352003N,1.3120906W,71,0.3,176
396,T,230513,143001,52.8352003N,1.3120907W,71,0.3,176
397,T,230513,143002,52.8352001N,1.3120902W,71,0.3,176
398,T,230513,143002,52.8352003N,1.3120906W,71,0.3,176
399,T,230513,143002,52.8352003N,1.3120906W,71,0.3,176
400,T,230513,143002,52.8352003N,1.3120906W,71,0.3,176
401,T,230513,143002,52.8352003N,1.3120906W,71,0.3,176
402,T,230513,143003,52.8352001N,1.3120902W,71,0.5,176
403,T,230513,143003,52.8352003N,1.3120906W,71,0.5,176
404,T,230513,143003,52.8352004N,1.3120907W,71,0.5,176
405,T,230513,143003,52.8352003N,1.3120906W,71,0.5,176
406,T,230513,143003,52.8352004N,1.3120907W,71,0.5,176
407,T,230513,143004,52.8352001N,1.3120902W,71,0.5,176
408,T,230513,143004,52.8351988N,1.3120912W,71,0.5,176
409,T,230513,143004,52.8351991N,1.3120911W,71,0.5,176
410,T,230513,143004,52.8351991N,1.3120911W,71,0.5,176
411,T,230513,143004,52.8351991N,1.3120909W,71,0.5,176
412,T,230513,143005,52.8352001N,1.3120902W,71,0.0,176
413,T,230513,143005,52.8352001N,1.3120902W,71,0.0,176
414,T,230513,143005,52.8352001N,1.3120901W,71,0.0,176
415,T,230513,143005,52.8352001N,1.3120903W,71,0.0,176
416,T,230513,143005,52.8352001N,1.3120902W,71,0.0,176
417,T,230513,143006,52.8352001N,1.3120902W,71,0.3,176
418,T,230513,143006,52.8352003N,1.3120906W,71,0.3,176
419,T,230513,143006,52.8352003N,1.3120906W,71,0.3,176
420,T,230513,143006,52.8352004N,1.3120906W,71,0.3,176
421,T,230513,143006,52.8352003N,1.3120905W,71,0.3,176
422,T,230513,143007,52.8352001N,1.3120902W,71,0.3,176
423,T,230513,143007,52.8352000N,1.3120905W,71,0.3,176
424,T,230513,143007,52.8352001N,1.3120905W,71,0.3,176
425,T,230513,143007,52.8352001N,1.3120905W,71,0.3,176
426,T,230513,143007,52.8352001N,1.3120906W,71,0.3,176
427,T,230513,143008,52.8352001N,1.3120902W,71,0.3,176
428,T,230513,143008,52.8352001N,1.3120905W,71,0.3,176
429,T,230513,143008,52.8352001N,1.3120905W,71,0.3,176
430,T,230513,143008,52.8352001N,1.3120905W,71,0.3,176
431,T,230513,143008,52.8352001N,1.3120905W,71,0.3,176
432,T,230513,143009,52.8352001N,1.3120902W,71,0.3,176
433,T,230513,143009,52.8352001N,1.3120905W,71,0.3,176
434,T,230513,143009,52.8352001N,1.3120906W,71,0.3,176
