INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
57,T,230513,214152,52.8343524N,1.3126592W,76,24.0,195
58,T,230513,214152,52.8343415N,1.3126641W,76,24.0,195
59,T,230513,214152,52.8343303N,1.3126689W,76,24.0,195
60,T,230513,214152,52.8343192N,1.3126736W,76,24.0,195
61,T,230513,214152,52.8343080N,1.3126783W,76,24.0,195
62,T,230513,214153,52.8342961N,1.3126833W,76,23.7,194
63,T,230513,214153,52.8342851N,1.3126878W,76,23.7,194
64,T,230513,214153,52.8342742N,1.3126922W,76,23.7,194
65,T,230513,214153,52.8342634N,1.3126965W,76,23.7,194
66,T,230513,214153,52.8342634N,1.3126965W,76,23.7,194
67,T,230513,214154,52.8342417N,1.3127045W,76,22.9,193
68,T,230513,214154,52.8342314N,1.3127086W,76,22.9,193
69,T,230513,214154,52.8342211N,1.3127123W,76,22.9,193
70,T,230513,214154,52.8342111N,1.3127160W,76,22.9,193
71,T,230513,214154,52.8342014N,1.3127198W,76,22.9,193
72,T,230513,214155,52.8341915N,1.3127241W,76,21.8,193
73,T,230513,214155,52.8341823N,1.3127269W,76,21.8,193
74,T,230513,214155,52.8341734N,1.3127298W,76,21.8,193
75,T,230513,214155,52.8341648N,1.3127331W,76,21.8,193
76,T,230513,214155,52.8341562N,1.3127366W,76,21.8,193
77,T,230513,214156,52.8341470N,1.3127392W,76,20.5,189
78,T,230513,214156,52.8341386N,1.3127415W,76,20.5,189
79,T,230513,214156,52.8341314N,1.3127404W,76,20.5,189
80,T,230513,214156,52.8341236N,1.3127417W,76,20.5,189
81,T,230513,214156,52.8341158N,1.3127430W,76,20.5,189
82,T,230513,214157,52.8341066N,1.3127501W,76,18.7,192
83,T,230513,214157,52.8341010N,1.3127489W,76,18.7,192
84,T,230513,214157,52.8340947N,1.3127496W,76,18.7,192
85,T,230513,214157,52.8340885N,1.3127511W,76,18.7,192
86,T,230513,214157,52.8340833N,1.3127520W,76,18.7,192
87,T,230513,214158,52.8340749N,1.3127580W,76,16.8,190
88,T,230513,214158,52.8340694N,1.3127597W,76,16.8,190
89,T,230513,214158,52.8340649N,1.3127597W,76,16.8,190
90,T,230513,214158,52.8340606N,1.3127599W,76,16.8,190
91,T,230513,214158,52.8340567N,1.3127602W,76,16.8,190
92,T,230513,214159,52.8340512N,1.3127622W,76,14.4,191
93,T,230513,214159,52.8340470N,1.3127639W,76,14.4,191
94,T,230513,214159,52.8340439N,1.3127645W,77,14.4,191
95,T,230513,214159,52.8340413N,1.3127640W,77,14.4,191
96,T,230513,214159,52.8340387N,1.3127636W,77,14.4,191
97,T,230513,214200,52.8340363N,1.3127644W,77,11.2,189
98,T,230513,214200,52.8340352N,1.3127642W,77,11.2,189
99,T,230513,214200,52.8340344N,1.3127640W,77,11.2,189
100,T,230513,214200,52.8340338N,1.3127641W,77,11.2,189
101,T,230513,214200,52.8340333N,1.3127641W,77,11.2,189
102,T,230513,214201,52.8340331N,1.3127636W,77,1.4,189
103,T,230513,214201,52.8340328N,1.3127638W,77,1.4,189
104,T,230513,214201,52.8340328N,1.3127639W,77,1.4,189
105,T,230513,214201,52.8340330N,1.3127639W,77,1.4,189
106,T,230513,214201,52.8340328N,1.3127638W,77,1.4,189
107,T,230513,214202,52.8340331N,1.3127636W,77,0.1,189
108,T,230513,214202,52.8340331N,1.3127635W,77,0.1,189
109,T,230513,214202,52.8340331N,1.3127636W,77,0.1,189
110,T,230513,214202,52.8340331N,1.3127635W,77,0.1,189
111,T,230513,214202,52.8340331N,1.3127635W,77,0.1,189
112,T,230513,214203,52.8340331N,1.3127636W,77,0.3,189
113,T,230513,214203,52.8340332N,1.3127634W,77,0.3,189
114,T,230513,214203,52.8340331N,1.3127634W,77,0.3,189
115,T,230513,214203,52.8340332N,1.3127634W,77,0.3,189
116,T,230513,214203,52.8340332N,1.3127633W,77,0.3,189
117,T,230513,214204,52.8340331N,1.3127636W,77,0.3,189
118,T,230513,214204,52.8340333N,1.3127633W,77,0.3,189
119,T,230513,214204,52.8340332N,1.3127633W,77,0.3,189
120,T,230513,214204,52.8340332N,1.3127633W,77,0.3,189
121,T,230513,214204,52.8340333N,1.3127633W,77,0.3,189
122,T,230513,214205,52.8340331N,1.3127636W,77,0.3,189
123,T,230513,214205,52.8340332N,1.3127633W,77,0.3,189
124,T,230513,214205,52.8340332N,1.3127633W,77,0.3,189
125,T,230513,214205,52.8340332N,1.3127633W,77,0.3,189
126,T,230513,214205,52.8340332N,1.3127633W,77,0.3,189
127,T,230513,214206,52.8340331N,1.3127636W,77,0.5,189
128,T,230513,214206,52.8340333N,1.3127632W,77,0.5,189
129,T,230513,214206,52.8340334N,1.3127632W,77,0.5,189
130,T,230513,214206,52.8340334N,1.3127632W,77,0.5,189
131,T,230513,214206,52.8340334N,1.3127630W,77,0.5,189
132,T,230513,214207,52.8340331N,1.3127636W,77,0.3,189
133,T,230513,214207,52.8340332N,1.3127633W,77,0.3,189
134,T,230513,214207,52.8340332N,1.3127633W,77,0.3,189
135,T,230513,214207,52.8340331N,1.3127634W,77,0.3,189
136,T,230513,214207,52.8340331N,1.3127633W,77,0.3,189
137,T,230513,214208,52.8340331N,1.3127636W,77,0.9,189
138,T,230513,214208,52.8340331N,1.3127636W,77,0.9,189
139,T,230513,214208,52.8340332N,1.3127634W,77,0.9,189
140,T,230513,214208,52.8340331N,1.3127634W,77,0.9,189
141,T,230513,214208,52.8340331N,1.3127634W,77,0.9,189
142,T,230513,214209,52.8340331N,1.3127636W,77,0.7,189
143,T,230513,214209,52.8340331N,1.3127634W,77,0.7,189
144,T,230513,214209,52.8340331N,1.3127635W,77,0.7,189
145,T,230513,214209,52.8340331N,1.3127634W,77,0.7,189
146,T,230513,214209,52.8340331N,1.3127634W,77,0.7,189
147,T,230513,214210,52.8340331N,1.3127636W,77,0.1,189
148,T,230513,214210,52.8340332N,1.3127633W,77,0.1,189
149,T,230513,214210,52.8340331N,1.3127633W,77,0.1,189
150,T,230513,214210,52.8340332N,1.3127633W,77,0.1,189
151,T,230513,214210,52.8340332N,1.3127632W,77,0.1,189
152,T,230513,214211,52.8340331N,1.3127636W,77,0.0,189
153,T,230513,214211,52.8340330N,1.3127634W,77,0.0,189
154,T,230513,214211,52.8340330N,1.3127635W,77,0.0,189
155,T,230513,214211,52.8340330N,1.3127635W,77,0.0,189
156,T,230513,214211,52.8340330N,1.3127636W,77,0.0,189
157,T,230513,214212,52.8340331N,1.3127636W,77,0.5,189
158,T,230513,214212,52.8340331N,1.3127633W,77,0.5,189
159,T,230513,214212,52.8340331N,1.3127633W,77,0.5,189
160,T,230513,214212,52.8340331N,1.3127633W,77,0.5,189
161,T,230513,214212,52.8340332N,1.3127633W,77,0.5,189
162,T,230513,214213,52.8340331N,1.3127636W,76,0.7,189
163,T,230513,214213,52.8340332N,1.3127632W,77,0.7,189
164,T,230513,214213,52.8340331N,1.3127632W,77,0.7,189
165,T,230513,214213,52.8340331N,1.3127632W,77,0.7,189
166,T,230513,214213,52.8340331N,1.3127629W,77,0.7,189
167,T,230513,214214,52.8340331N,1.3127636W,77,0.5,189
168,T,230513,214214,52.8340332N,1.3127635W,76,0.5,189
169,T,230513,214214,52.8340332N,1.3127635W,76,0.5,189
170,T,230513,214214,52.8340331N,1.3127636W,76,0.5,189
171,T,230513,214214,52.8340332N,1.3127636W,76,0.5,189
172,T,230513,214215,52.8340331N,1.3127636W,76,0.7,189
173,T,230513,214215,52.8340332N,1.3127632W,77,0.7,189
174,T,230513,214215,52.8340332N,1.3127632W,77,0.7,189
175,T,230513,214215,52.8340332N,1.3127632W,77,0.7,189
176,T,230513,214215,52.8340332N,1.3127632W,77,0.7,189
177,T,230513,214216,52.8340331N,1.3127636W,77,0.5,189
178,T,230513,214216,52.8340332N,1.3127630W,76,0.5,189
179,T,230513,214216,52.8340332N,1.3127630W,76,0.5,189
180,T,230513,214216,52.8340332N,1.3127630W,76,0.5,189
181,T,230513,214216,52.8340332N,1.3127630W,76,0.5,189
182,T,230513,214217,52.8340331N,1.3127636W,77,0.7,189
183,T,230513,214217,52.8340332N,1.3127630W,77,0.7,189
184,T,230513,214217,52.8340332N,1.3127630W,77,0.7,189
185,T,230513,214217,52.8340332N,1.3127630W,77,0.7,189
186,T,230513,214217,52.8340332N,1.3127629W,77,0.7,189
187,T,230513,214218,52.8340331N,1.3127636W,77,0.7,189
188,T,230513,214218,52.8340332N,1.3127630W,77,0.7,189
189,T,230513,214218,52.8340332N,1.3127630W,76,0.7,189
190,T,230513,214218,52.8340332N,1.3127630W,77,0.7,189
191,T,230513,214218,52.8340332N,1.3127630W,76,0.7,189
192,T,230513,214219,52.8340331N,1.3127636W,76,0.7,189
193,T,230513,214219,52.8340332N,1.3127630W,76,0.7,189
194,T,230513,214219,52.8340332N,1.3127630W,76,0.7,189
195,T,230513,214219,52.8340332N,1.3127630W,77,0.7,189
196,T,230513,214219,52.8340332N,1.3127629W,77,0.7,189
197,T,230513,214220,52.8340331N,1.3127636W,76,0.9,189
198,T,230513,214220,52.8340330N,1.3127629W,76,0.9,189
199,T,230513,214220,52.8340330N,1.3127629W,76,0.9,189
200,T,230513,214220,52.8340330N,1.3127628W,76,0.9,189
201,T,230513,214220,52.8340330N,1.3127629W,76,0.9,189
202,T,230513,214221,52.8340331N,1.3127636W,76,0.7,189
203,T,230513,214221,52.8340333N,1.3127630W,76,0.7,189
204,T,230513,214221,52.8340333N,1.3127630W,76,0.7,189
205,T,230513,214221,52.8340332N,1.3127630W,76,0.7,189
206,T,230513,214221,52.8340333N,1.3127630W,76,0.7,189
207,T,230513,214222,52.8340331N,1.3127636W,76,0.7,189
208,T,230513,214222,52.8340334N,1.3127630W,76,0.7,189
209,T,230513,214222,52.8340333N,1.3127630W,76,0.7,189
210,T,230513,214222,52.8340334N,1.3127630W,76,0.7,189
211,T,230513,214222,52.8340334N,1.3127630W,76,0.7,189
212,T,230513,214223,52.8340331N,1.3127636W,76,0.7,189
213,T,230513,214223,52.8340332N,1.3127630W,76,0.7,189
214,T,230513,214223,52.8340333N,1.3127630W,76,0.7,189
215,T,230513,214223,52.8340333N,1.3127630W,76,0.7,189
216,T,230513,214223,52.8340333N,1.3127630W,76,0.7,189
217,T,230513,214224,52.8340331N,1.3127636W,76,0.5,189
218,T,230513,214224,52.8340332N,1.3127630W,76,0.5,189
219,T,230513,214224,52.8340332N,1.3127630W,76,0.5,189
220,T,230513,214224,52.8340332N,1.3127630W,76,0.5,189
221,T,230513,214224,52.8340332N,1.3127630W,76,0.5,189
222,T,230513,214225,52.8340331N,1.3127636W,76,0.1,189
223,T,230513,214225,52.8340334N,1.3127628W,77,0.1,189
224,T,230513,214225,52.8340333N,1.3127628W,77,0.1,189
225,T,230513,214225,52.8340333N,1.3127629W,77,0.1,189
226,T,230513,214225,52.8340333N,1.3127629W,77,0.1,189
227,T,230513,214226,52.8340331N,1.3127636W,77,1.1,189
228,T,230513,214226,52.8340334N,1.3127627W,77,1.1,189
229,T,230513,214226,52.8340334N,1.3127627W,77,1.1,189
230,T,230513,214226,52.8340333N,1.3127628W,77,1.1,189
231,T,230513,214226,52.8340333N,1.3127628W,77,1.1,189
232,T,230513,214227,52.8340331N,1.3127636W,77,0.7,189
233,T,230513,214227,52.8340331N,1.3127624W,77,0.7,189
234,T,230513,214227,52.8340331N,1.3127627W,77,0.7,189
235,T,230513,214227,52.8340331N,1.3127627W,77,0.7,189
236,T,230513,214227,52.8340331N,1.3127627W,77,0.7,189
237,T,230513,214228,52.8340331N,1.3127636W,77,0.5,189
238,T,230513,214228,52.8340332N,1.3127628W,77,0.5,189
239,T,230513,214228,52.8340332N,1.3127628W,77,0.5,189
240,T,230513,214228,52.8340333N,1.3127627W,77,0.5,189
241,T,230513,214228,52.8340332N,1.3127627W,77,0.5,189
242,T,230513,214229,52.8340331N,1.3127636W,77,0.9,189
243,T,230513,214229,52.8340332N,1.3127628W,77,0.9,189
244,T,230513,214229,52.8340332N,1.3127628W,77,0.9,189
245,T,230513,214229,52.8340332N,1.3127628W,77,0.9,189
246,T,230513,214229,52.8340332N,1.3127628W,77,0.9,189
247,T,230513,214230,52.8340331N,1.3127636W,77,0.1,189
248,T,230513,214230,52.8340331N,1.3127636W,77,0.1,189
249,T,230513,214230,52.8340331N,1.3127636W,77,0.1,189
250,T,230513,214230,52.8340331N,1.3127636W,77,0.1,189
251,T,230513,214230,52.8340331N,1.3127636W,77,0.1,189
252,T,230513,214231,52.8340331N,1.3127636W,77,0.5,189
253,T,230513,214231,52.8340331N,1.3127635W,77,0.5,189
254,T,230513,214231,52.8340331N,1.3127635W,77,0.5,189
255,T,230513,214231,52.8340331N,1.3127635W,77,0.5,189
256,T,230513,214231,52.8340331N,1.3127635W,77,0.5,189
257,T,230513,214232,52.8340331N,1.3127636W,77,0.1,189
258,T,230513,214232,52.8340331N,1.3127635W,77,0.1,189
259,T,230513,214232,52.8340331N,1.3127635W,77,0.1,189
260,T,230513,214232,52.8340331N,1.3127636W,77,0.1,189
261,T,230513,214232,52.8340331N,1.3127635W,77,0.1,189
262,T,230513,214233,52.8340331N,1.3127636W,77,0.0,189
263,T,230513,214233,52.8340331N,1.3127635W,77,0.0,189
264,T,230513,214233,52.8340332N,1.3127635W,77,0.0,189
265,T,230513,214233,52.8340331N,1.3127635W,77,0.0,189
266,T,230513,214233,52.8340331N,1.3127635W,77,0.0,189
267,T,230513,214234,52.8340331N,1.3127636W,77,0.3,189
268,T,230513,214234,52.8340332N,1.3127633W,77,0.3,189
269,T,230513,214234,52.8340332N,1.3127633W,77,0.3,189
270,T,230513,214234,52.8340332N,1.3127633W,77,0.3,189
271,T,230513,214234,52.8340332N,1.3127633W,77,0.3,189
272,T,230513,214235,52.8340331N,1.3127636W,76,0.3,189
273,T,230513,214235,52.8340332N,1.3127633W,77,0.3,189
274,T,230513,214235,52.8340332N,1.3127633W,76,0.3,189
275,T,230513,214235,52.8340332N,1.3127633W,76,0.3,189
276,T,230513,214235,52.8340332N,1.3127633W,76,0.3,189
277,T,230513,214236,52.8340331N,1.3127636W,76,0.3,189
278,T,230513,214236,52.8340331N,1.3127633W,76,0.3,189
279,T,230513,214236,52.8340332N,1.3127633W,76,0.3,189
280,T,230513,214236,52.8340331N,1.3127633W,76,0.3,189
281,T,230513,214236,52.8340332N,1.3127633W,76,0.3,189
282,T,230513,214237,52.8340331N,1.3127636W,76,0.0,189
283,T,230513,214237,52.8340331N,1.3127636W,76,0.0,189
284,T,230513,214237,52.8340331N,1.3127635W,76,0.0,189
285,T,230513,214237,52.8340331N,1.3127636W,76,0.0,189
286,T,230513,214237,52.8340332N,1.3127636W,76,0.0,189
287,T,230513,214238,52.8340331N,1.3127636W,76,0.0,189
288,T,230513,214238,52.8340331N,1.3127636W,76,0.0,189
289,T,230513,214238,52.8340331N,1.3127636W,76,0.0,189
290,T,230513,214238,52.8340330N,1.3127636W,76,0.0,189
291,T,230513,214238,52.8340331N,1.3127638W,76,0.0,189
292,T,230513,214239,52.8340331N,1.3127636W,76,0.3,189
293,T,230513,214239,52.8340331N,1.3127636W,76,0.3,189
294,T,230513,214239,52.8340331N,1.3127636W,76,0.3,189
295,T,230513,214239,52.8340331N,1.3127636W,76,0.3,189
296,T,230513,214239,52.8340331N,1.3127636W,76,0.3,189
297,T,230513,214240,52.8340331N,1.3127636W,76,0.3,189
298,T,230513,214240,52.8340332N,1.3127633W,76,0.3,189
299,T,230513,214240,52.8340332N,1.3127634W,76,0.3,189
300,T,230513,214240,52.8340332N,1.3127633W,76,0.3,189
301,T,230513,214240,52.8340332N,1.3127633W,76,0.3,189
302,T,230513,214241,52.8340331N,1.3127636W,76,0.5,189
303,T,230513,214241,52.8340332N,1.3127633W,76,0.5,189
304,T,230513,214241,52.8340332N,1.3127633W,76,0.5,189
305,T,230513,214241,52.8340332N,1.3127633W,76,0.5,189
306,T,230513,214241,52.8340332N,1.3127633W,76,0.5,189
307,T,230513,214242,52.8340331N,1.3127636W,76,0.3,189
308,T,230513,214242,52.8340332N,1.3127633W,76,0.3,189
309,T,230513,214242,52.8340332N,1.3127633W,76,0.3,189
310,T,230513,214242,52.8340332N,1.3127633W,76,0.3,189
311,T,230513,214242,52.8340332N,1.3127633W,76,0.3,189
312,T,230513,214243,52.8340331N,1.3127636W,76,0.0,189
313,T,230513,214243,52.8340331N,1.3127635W,76,0.0,189
314,T,230513,214243,52.8340331N,1.3127635W,76,0.0,189
315,T,230513,214243,52.8340331N,1.3127635W,76,0.0,189
316,T,230513,214243,52.8340331N,1.3127635W,76,0.0,189
317,T,230513,214244,52.8340331N,1.3127636W,76,0.3,189
318,T,230513,214244,52.8340332N,1.3127633W,76,0.3,189
319,T,230513,214244,52.8340331N,1.3127633W,76,0.3,189
320,T,230513,214244,52.8340332N,1.3127632W,76,0.3,189
321,T,230513,214244,52.8340331N,1.3127633W,76,0.3,189
322,T,230513,214245,52.8340331N,1.3127636W,76,0.3,189
323,T,230513,214245,52.8340332N,1.3127634W,76,0.3,189
324,T,230513,214245,52.8340332N,1.3127633W,76,0.3,189
325,T,230513,214245,52.8340332N,1.3127633W,76,0.3,189
326,T,230513,214245,52.8340332N,1.3127633W,76,0.3,189
327,T,230513,214246,52.8340331N,1.3127636W,76,0.3,189
328,T,230513,214246,52.8340332N,1.3127633W,76,0.3,189
329,T,230513,214246,52.8340331N,1.3127633W,76,0.3,189
330,T,230513,214246,52.8340332N,1.3127633W,76,0.3,189
331,T,230513,214246,52.8340332N,1.3127633W,76,0.3,189
332,T,230513,214247,52.8340331N,1.3127636W,76,0.5,189
333,T,230513,214247,52.8340332N,1.3127633W,76,0.5,189
334,T,230513,214247,52.8340332N,1.3127633W,76,0.5,189
335,T,230513,214247,52.8340332N,1.3127633W,76,0.5,189
336,T,230513,214247,52.8340331N,1.3127633W,76,0.5,189
337,T,230513,214248,52.8340331N,1.3127636W,76,0.3,189
338,T,230513,214248,52.8340332N,1.3127633W,76,0.3,189
339,T,230513,214248,52.8340332N,1.3127633W,76,0.3,189
340,T,230513,214248,52.8340332N,1.3127633W,76,0.3,189
341,T,230513,214248,52.8340332N,1.3127633W,76,0.3,189
342,T,230513,214249,52.8340331N,1.3127636W,76,0.3,189
343,T,230513,214249,52.8340332N,1.3127633W,76,0.3,189
344,T,230513,214249,52.8340332N,1.3127633W,76,0.3,189
345,T,230513,214249,52.8340332N,1.3127633W,76,0.3,189
346,T,230513,214249,52.8340332N,1.3127633W,76,0.3,189
347,T,230513,214250,52.8340331N,1.3127636W,76,0.3,189
348,T,230513,214250,52.8340332N,1.3127633W,76,0.3,189
349,T,230513,214250,52.8340332N,1.3127633W,76,0.3,189
350,T,230513,214250,52.8340332N,1.3127633W,76,0.3,189
351,T,230513,214250,52.8340332N,1.3127633W,76,0.3,189
352,T,230513,214251,52.8340331N,1.3127636W,75,0.3,189
353,T,230513,214251,52.8340332N,1.3127632W,75,0.3,189
354,T,230513,214251,52.8340332N,1.3127633W,75,0.3,189
355,T,230513,214251,52.8340332N,1.3127633W,75,0.3,189
356,T,230513,214251,52.8340332N,1.3127633W,75,0.3,189
357,T,230513,214252,52.8340331N,1.3127636W,75,0.3,189
358,T,230513,214252,52.8340332N,1.3127633W,75,0.3,189
359,T,230513,214252,52.8340332N,1.3127633W,75,0.3,189
360,T,230513,214252,52.8340331N,1.3127633W,75,0.3,189
361,T,230513,214252,52.8340331N,1.3127633W,75,0.3,189
362,T,230513,214253,52.8340331N,1.3127636W,75,0.0,189
363,T,230513,214253,52.8340331N,1.3127635W,75,0.0,189
364,T,230513,214253,52.8340332N,1.3127635W,75,0.0,189
365,T,230513,214253,52.8340332N,1.3127635W,75,0.0,189
366,T,230513,214253,52.8340332N,1.3127635W,75,0.0,189
367,T,230513,214254,52.8340331N,1.3127636W,75,0.0,189
368,T,230513,214254,52.8340331N,1.3127636W,75,0.0,189
369,T,230513,214254,52.8340331N,1.3127636W,75,0.0,189
370,T,230513,214254,52.8340331N,1.3127636W,75,0.0,189
371,T,230513,214254,52.8340331N,1.3127636W,75,0.0,189
372,T,230513,214255,52.8340331N,1.3127636W,75,0.0,189
373,T,230513,214255,52.8340331N,1.3127636W,75,0.0,189
374,T,230513,214255,52.8340331N,1.3127636W,75,0.0,189
375,T,230513,214255,52.8340331N,1.3127636W,75,0.0,189
376,T,230513,214255,52.8340331N,1.3127636W,75,0.0,189
377,T,230513,214256,52.8340331N,1.3127636W,75,0.0,189
378,T,230513,214256,52.8340331N,1.3127635W,75,0.0,189
379,T,230513,214256,52.8340331N,1.3127635W,75,0.0,189
380,T,230513,214256,52.8340331N,1.3127635W,75,0.0,189
381,T,230513,214256,52.8340331N,1.3127635W,75,0.0,189
382,T,230513,214257,52.8340331N,1.3127636W,75,0.0,189
383,T,230513,214257,52.8340331N,1.3127635W,75,0.0,189
384,T,230513,214257,52.8340332N,1.3127635W,75,0.0,189
385,T,230513,214257,52.8340331N,1.3127635W,75,0.0,189
386,T,230513,214257,52.8340331N,1.3127635W,75,0.0,189
387,T,230513,214258,52.8340331N,1.3127636W,75,0.0,189
388,T,230513,214258,52.8340331N,1.3127635W,75,0.0,189
389,T,230513,214258,52.8340331N,1.3127635W,75,0.0,189
390,T,230513,214258,52.8340331N,1.3127635W,75,0.0,189
391,T,230513,214258,52.8340331N,1.3127635W,75,0.0,189
392,T,230513,214259,52.8340331N,1.3127636W,75,0.0,189
393,T,230513,214259,52.8340331N,1.3127635W,75,0.0,189
394,T,230513,214259,52.8340331N,1.3127636W,75,0.0,189
395,T,230513,214259,52.8340331N,1.3127636W,75,0.0,189
396,T,230513,214259,52.8340332N,1.3127636W,75,0.0,189
397,T,230513,214300,52.8340331N,1.3127636W,75,0.0,189
398,T,230513,214300,52.8340331N,1.3127635W,75,0.0,189
399,T,230513,214300,52.8340331N,1.3127636W,75,0.0,189
400,T,230513,214300,52.8340331N,1.3127636W,75,0.0,189
401,T,230513,214300,52.8340331N,1.3127635W,75,0.0,189
402,T,230513,214301,52.8340331N,1.3127636W,75,0.0,189
403,T,230513,214301,52.8340331N,1.3127635W,75,0.0,189
404,T,230513,214301,52.8340331N,1.3127635W,75,0.0,189
405,T,230513,214301,52.8340331N,1.3127635W,75,0.0,189
406,T,230513,214301,52.8340331N,1.3127635W,75,0.0,189
407,T,230513,214302,52.8340331N,1.3127636W,75,0.0,189
408,T,230513,214302,52.8340331N,1.3127635W,75,0.0,189
409,T,230513,214302,52.8340331N,1.3127635W,75,0.0,189
410,T,230513,214302,52.8340331N,1.3127635W,75,0.0,189
411,T,230513,214302,52.8340331N,1.3127635W,75,0.0,189
412,T,230513,214303,52.8340331N,1.3127636W,75,0.0,189
413,T,230513,214303,52.8340331N,1.3127635W,75,0.0,189
414,T,230513,214303,52.8340332N,1.3127635W,75,0.0,189
415,T,230513,214303,52.8340332N,1.3127635W,75,0.0,189
416,T,230513,214303,52.8340331N,1.3127635W,75,0.0,189
417,T,230513,214304,52.8340331N,1.3127636W,74,0.1,189
418,T,230513,214304,52.8340331N,1.3127634W,75,0.1,189
419,T,230513,214304,52.8340331N,1.3127634W,75,0.1,189
420,T,230513,214304,52.8340331N,1.3127633W,75,0.1,189
421,T,230513,214304,52.8340331N,1.3127634W,75,0.1,189
422,T,230513,214305,52.8340331N,1.3127636W,74,0.0,189
423,T,230513,214305,52.8340331N,1.3127635W,74,0.0,189
424,T,230513,214305,52.8340331N,1.3127635W,74,0.0,189
425,T,230513,214305,52.8340331N,1.3127635W,74,0.0,189
426,T,230513,214305,52.8340331N,1.3127635W,74,0.0,189
427,T,230513,214306,52.8340331N,1.3127636W,74,0.0,189
428,T,230513,214306,52.8340331N,1.3127636W,74,0.0,189
429,T,230513,214306,52.8340331N,1.3127636W,74,0.0,189
430,T,230513,214306,52.8340331N,1.3127635W,74,0.0,189
431,T,230513,214306,52.8340331N,1.3127636W,74,0.0,189
432,T,230513,214307,52.8340331N,1.3127636W,74,0.0,189
433,T,230513,214307,52.8340331N,1.3127636W,74,0.0,189
434,T,230513,214307,52.8340331N,1.3127636W,74,0.0,189
